4.279999999999999083e-02,3.100000000000000089e+00
4.299999999999999656e-02,2.883332999999999924e+00
4.319999999999999535e-02,2.685417000000000165e+00
4.339999999999999414e-02,2.479166999999999899e+00
4.359999999999999987e-02,2.291666999999999899e+00
4.379999999999999172e-02,2.095832999999999835e+00
4.399999999999999745e-02,1.904166999999999943e+00
4.419999999999999624e-02,1.702083000000000013e+00
4.439999999999999503e-02,1.520833000000000101e+00
4.460000000000000075e-02,1.312500000000000000e+00
4.479999999999999261e-02,1.106249999999999956e+00
4.499999999999999833e-02,9.229167000000000343e-01
4.519999999999999712e-02,7.437500000000000222e-01
4.539999999999999591e-02,5.479167000000000343e-01
4.559999999999999470e-02,3.479167000000000232e-01
4.579999999999999349e-02,1.541666999999999899e-01
4.599999999999999922e-02,3.041667000000000121e-01
4.619999999999999107e-02,5.062501000000000362e-01
4.639999999999999680e-02,6.895833999999999575e-01
4.659999999999999559e-02,8.895834000000000241e-01
4.679999999999999438e-02,1.072916999999999899e+00
4.700000000000000011e-02,1.281250000000000000e+00
4.719999999999999196e-02,1.468750000000000000e+00
4.739999999999999769e-02,1.670833000000000013e+00
4.759999999999999648e-02,1.843750000000000000e+00
4.779999999999999527e-02,2.041666999999999899e+00
4.799999999999999406e-02,2.235416999999999987e+00
4.819999999999999285e-02,2.445832999999999924e+00
4.839999999999999858e-02,2.645833000000000101e+00
4.859999999999999737e-02,2.847916999999999810e+00
4.879999999999999616e-02,3.043750000000000178e+00
4.899999999999999495e-02,3.252082999999999835e+00
4.919999999999999374e-02,3.437500000000000000e+00
4.939999999999999947e-02,3.641666999999999987e+00
4.959999999999999132e-02,3.843750000000000000e+00
4.979999999999999705e-02,4.045834000000000152e+00
4.999999999999999584e-02,4.252082999999999835e+00
5.019999999999999463e-02,4.454166999999999987e+00
5.039999999999999342e-02,4.650000000000000355e+00
5.059999999999999221e-02,4.854167000000000343e+00
5.079999999999999793e-02,5.047916999999999987e+00
5.099999999999999672e-02,4.885417000000000343e+00
5.119999999999999551e-02,4.695833000000000368e+00
5.139999999999999430e-02,4.493750000000000355e+00
5.159999999999999309e-02,4.295834000000000152e+00
5.179999999999999882e-02,4.093750000000000000e+00
5.199999999999999761e-02,3.889583000000000013e+00
5.219999999999999640e-02,3.693750000000000089e+00
5.239999999999999519e-02,3.495833000000000190e+00
5.259999999999999398e-02,3.283332999999999835e+00
5.279999999999999971e-02,3.093750000000000000e+00
5.299999999999999156e-02,2.906250000000000000e+00
5.319999999999999729e-02,2.697916999999999899e+00
5.339999999999999608e-02,2.485416999999999987e+00
5.359999999999999487e-02,2.283332999999999835e+00
5.379999999999999366e-02,2.085417000000000076e+00
5.399999999999999245e-02,1.906250000000000000e+00
5.419999999999999818e-02,1.689583000000000057e+00
5.439999999999999697e-02,1.522917000000000076e+00
5.459999999999999576e-02,1.329166999999999987e+00
5.479999999999999455e-02,1.120832999999999968e+00
5.499999999999999334e-02,9.208334000000000241e-01
5.519999999999999907e-02,7.291666999999999454e-01
5.539999999999999786e-02,5.395834000000000463e-01
5.559999999999999665e-02,3.458334000000000130e-01
5.579999999999999544e-02,1.541666999999999899e-01
5.599999999999999423e-02,3.208333999999999908e-01
5.619999999999999302e-02,5.062501000000000362e-01
5.639999999999999181e-02,6.875000999999999474e-01
5.659999999999999754e-02,8.812501000000000362e-01
5.679999999999999633e-02,1.072916999999999899e+00
5.699999999999999512e-02,1.264583000000000013e+00
5.719999999999999390e-02,1.468750000000000000e+00
5.739999999999999269e-02,1.658333000000000057e+00
5.759999999999999842e-02,1.860416999999999987e+00
5.779999999999999721e-02,2.043750000000000178e+00
5.799999999999999600e-02,2.243749999999999911e+00
5.819999999999999479e-02,2.424999999999999822e+00
5.839999999999999358e-02,2.635416999999999899e+00
5.859999999999999931e-02,2.843750000000000000e+00
5.879999999999999810e-02,3.047916999999999987e+00
5.899999999999999689e-02,3.256250000000000089e+00
5.919999999999999568e-02,3.450000000000000178e+00
5.939999999999999447e-02,3.645833000000000101e+00
5.959999999999999326e-02,3.831249999999999822e+00
5.979999999999999205e-02,4.041667000000000343e+00
5.999999999999999778e-02,4.233334000000000152e+00
6.019999999999999657e-02,4.443749999999999645e+00
6.039999999999999536e-02,4.656250000000000000e+00
6.059999999999999415e-02,4.864582999999999657e+00
6.079999999999999294e-02,5.060417000000000165e+00
6.099999999999999867e-02,4.887500000000000178e+00
6.119999999999999746e-02,4.683333000000000190e+00
6.139999999999999625e-02,4.483334000000000152e+00
6.159999999999999504e-02,4.285416999999999810e+00
6.179999999999999383e-02,4.085416999999999632e+00
6.199999999999999262e-02,3.893749999999999822e+00
6.219999999999999835e-02,3.697916999999999899e+00
6.239999999999999714e-02,3.489583000000000101e+00
6.259999999999998899e-02,3.293750000000000178e+00
6.279999999999999472e-02,3.091667000000000165e+00
6.300000000000000044e-02,2.885416999999999899e+00
6.319999999999999230e-02,2.687500000000000000e+00
6.339999999999999802e-02,2.487499999999999822e+00
6.359999999999998987e-02,2.291666999999999899e+00
6.379999999999999560e-02,2.089583000000000190e+00
6.400000000000000133e-02,1.902082999999999968e+00
6.419999999999999318e-02,1.706250000000000044e+00
6.439999999999999891e-02,1.489583000000000101e+00
6.459999999999999076e-02,1.316667000000000032e+00
6.479999999999999649e-02,1.120832999999999968e+00
6.500000000000000222e-02,9.333333999999999797e-01
6.519999999999999407e-02,7.354167000000000343e-01
6.539999999999999980e-02,5.416666999999999454e-01
6.559999999999999165e-02,3.416666999999999899e-01
6.579999999999999738e-02,1.458334000000000019e-01
6.599999999999998923e-02,2.875000999999999807e-01
6.619999999999999496e-02,4.979166999999999899e-01
6.640000000000000069e-02,7.041667000000000343e-01
6.659999999999999254e-02,8.979167000000000121e-01
6.679999999999999827e-02,1.087499999999999911e+00
6.699999999999999012e-02,1.270833000000000101e+00
6.719999999999999585e-02,1.454166999999999987e+00
6.740000000000000158e-02,1.647917000000000076e+00
6.759999999999999343e-02,1.837499999999999911e+00
6.779999999999999916e-02,2.045833000000000013e+00
6.799999999999999101e-02,2.250000000000000000e+00
6.819999999999999674e-02,2.450000000000000178e+00
6.839999999999998859e-02,2.647917000000000076e+00
6.859999999999999432e-02,2.841667000000000165e+00
6.880000000000000004e-02,3.035416999999999810e+00
6.899999999999999190e-02,3.239583000000000101e+00
6.919999999999999762e-02,3.450000000000000178e+00
6.939999999999998948e-02,3.652083000000000190e+00
6.959999999999999520e-02,3.854166999999999899e+00
6.980000000000000093e-02,4.052082999999999657e+00
6.999999999999999278e-02,4.245833000000000190e+00
7.019999999999999851e-02,4.435417000000000165e+00
7.039999999999999036e-02,4.652083000000000190e+00
7.059999999999999609e-02,4.841667000000000165e+00
7.080000000000000182e-02,5.056250000000000355e+00
7.099999999999999367e-02,4.893749999999999822e+00
7.119999999999999940e-02,4.700000000000000178e+00
7.139999999999999125e-02,4.493750000000000355e+00
7.159999999999999698e-02,4.295834000000000152e+00
7.180000000000000271e-02,4.081249999999999822e+00
7.199999999999999456e-02,3.872917000000000165e+00
7.220000000000000029e-02,3.689582999999999835e+00
7.239999999999999214e-02,3.502082999999999835e+00
7.259999999999999787e-02,3.297916999999999987e+00
7.279999999999998972e-02,3.095832999999999835e+00
7.299999999999999545e-02,2.889583000000000013e+00
7.320000000000000118e-02,2.691666999999999810e+00
7.339999999999999303e-02,2.477082999999999924e+00
7.359999999999999876e-02,2.283332999999999835e+00
7.379999999999999061e-02,2.097916999999999810e+00
7.399999999999999634e-02,1.910417000000000032e+00
7.419999999999998819e-02,1.712499999999999911e+00
7.439999999999999392e-02,1.504167000000000032e+00
7.459999999999999964e-02,1.308332999999999968e+00
7.479999999999999150e-02,1.118749999999999911e+00
7.499999999999999722e-02,9.250000999999999918e-01
7.519999999999998908e-02,7.333334000000000241e-01
7.539999999999999480e-02,5.500000999999999918e-01
7.560000000000000053e-02,3.583334000000000241e-01
7.579999999999999238e-02,1.520834000000000075e-01
7.599999999999999811e-02,3.104166999999999899e-01
7.619999999999998996e-02,4.937501000000000251e-01
7.639999999999999569e-02,6.916666999999999677e-01
7.660000000000000142e-02,8.916667000000000343e-01
7.679999999999999327e-02,1.077083000000000013e+00
7.699999999999999900e-02,1.279166999999999943e+00
7.719999999999999085e-02,1.462499999999999911e+00
7.739999999999999658e-02,1.664582999999999924e+00
7.760000000000000231e-02,1.860416999999999987e+00
7.779999999999999416e-02,2.049999999999999822e+00
7.799999999999999989e-02,2.241667000000000076e+00
7.819999999999999174e-02,2.443750000000000089e+00
7.839999999999999747e-02,2.647917000000000076e+00
7.860000000000000320e-02,2.860416999999999987e+00
7.879999999999999505e-02,3.041666999999999899e+00
7.900000000000000078e-02,3.243749999999999911e+00
7.919999999999999263e-02,3.439582999999999835e+00
7.939999999999999836e-02,3.639583000000000013e+00
7.960000000000000409e-02,3.850000000000000089e+00
7.979999999999999594e-02,4.043750000000000178e+00
7.999999999999998779e-02,4.254166999999999810e+00
8.019999999999999352e-02,4.447917000000000343e+00
8.039999999999999925e-02,4.660416999999999810e+00
8.059999999999999110e-02,4.839583000000000190e+00
8.079999999999999682e-02,5.049999999999999822e+00
8.099999999999998868e-02,4.891666999999999987e+00
8.119999999999999440e-02,4.693749999999999645e+00
8.140000000000000013e-02,4.497917000000000165e+00
8.159999999999999198e-02,4.299999999999999822e+00
8.179999999999999771e-02,4.097916999999999810e+00
8.199999999999998956e-02,3.895833000000000101e+00
8.219999999999999529e-02,3.677083000000000101e+00
8.240000000000000102e-02,3.485416999999999987e+00
8.259999999999999287e-02,3.272917000000000076e+00
8.279999999999999860e-02,3.083333000000000101e+00
8.299999999999999045e-02,2.899999999999999911e+00
8.319999999999999618e-02,2.697916999999999899e+00
8.340000000000000191e-02,2.487499999999999822e+00
8.359999999999999376e-02,2.291666999999999899e+00
8.379999999999999949e-02,2.089583000000000190e+00
8.399999999999999134e-02,1.897917000000000076e+00
8.419999999999999707e-02,1.708333000000000101e+00
8.440000000000000280e-02,1.508332999999999924e+00
8.459999999999999465e-02,1.327083000000000013e+00
8.480000000000000038e-02,1.135416999999999899e+00
8.499999999999999223e-02,9.291667000000000121e-01
8.519999999999999796e-02,7.333334000000000241e-01
8.540000000000000369e-02,5.229167000000000121e-01
8.559999999999999554e-02,3.437501000000000029e-01
8.579999999999998739e-02,1.625001000000000084e-01
8.599999999999999312e-02,3.166667000000000232e-01
8.619999999999999885e-02,5.124999999999999556e-01
8.639999999999999070e-02,6.937501000000000362e-01
8.659999999999999643e-02,8.812501000000000362e-01
8.679999999999998828e-02,1.070832999999999924e+00
8.699999999999999400e-02,1.270833000000000101e+00
8.719999999999999973e-02,1.464582999999999968e+00
8.739999999999999158e-02,1.670833000000000013e+00
8.759999999999999731e-02,1.870832999999999968e+00
8.779999999999998916e-02,2.052083000000000101e+00
8.799999999999999489e-02,2.235416999999999987e+00
8.820000000000000062e-02,2.435417000000000165e+00
8.839999999999999247e-02,2.647917000000000076e+00
8.859999999999999820e-02,2.847916999999999810e+00
8.879999999999999005e-02,3.047916999999999987e+00
8.899999999999999578e-02,3.254166999999999810e+00
8.920000000000000151e-02,3.450000000000000178e+00
8.939999999999999336e-02,3.645833000000000101e+00
8.959999999999999909e-02,3.839583000000000190e+00
8.979999999999999094e-02,4.043750000000000178e+00
8.999999999999999667e-02,4.241666999999999632e+00
9.020000000000000240e-02,4.439582999999999835e+00
9.039999999999999425e-02,4.658332999999999835e+00
9.059999999999999998e-02,4.858334000000000152e+00
9.079999999999999183e-02,5.060417000000000165e+00
9.099999999999999756e-02,4.885417000000000343e+00
9.120000000000000329e-02,4.687500000000000000e+00
9.139999999999999514e-02,4.479167000000000343e+00
9.159999999999998699e-02,4.285416999999999810e+00
9.179999999999999272e-02,4.089583000000000190e+00
9.199999999999999845e-02,3.899999999999999911e+00
9.220000000000000417e-02,3.689582999999999835e+00
9.239999999999999603e-02,3.491667000000000076e+00
9.259999999999998788e-02,3.285416999999999810e+00
9.279999999999999361e-02,3.081249999999999822e+00
9.299999999999999933e-02,2.881250000000000089e+00
9.319999999999999118e-02,2.689582999999999835e+00
9.339999999999999691e-02,2.500000000000000000e+00
9.359999999999998876e-02,2.302083000000000101e+00
9.379999999999999449e-02,2.102082999999999924e+00
9.400000000000000022e-02,1.908333000000000057e+00
9.419999999999999207e-02,1.702083000000000013e+00
9.439999999999999780e-02,1.506250000000000089e+00
9.459999999999998965e-02,1.310416999999999943e+00
9.479999999999999538e-02,1.120832999999999968e+00
9.500000000000000111e-02,9.395833999999999575e-01
9.519999999999999296e-02,7.375000999999999918e-01
9.539999999999999869e-02,5.375001000000000362e-01
9.559999999999999054e-02,3.458334000000000130e-01
9.579999999999999627e-02,1.479167000000000121e-01
9.600000000000000200e-02,3.020834000000000019e-01
9.619999999999999385e-02,5.020833999999999575e-01
9.639999999999998570e-02,7.020834000000000241e-01
9.659999999999999143e-02,8.958334000000000019e-01
9.679999999999999716e-02,1.083333000000000101e+00
9.700000000000000289e-02,1.272917000000000076e+00
9.719999999999999474e-02,1.468750000000000000e+00
9.739999999999998659e-02,1.652082999999999968e+00
9.759999999999999232e-02,1.850000000000000089e+00
9.779999999999999805e-02,2.052083000000000101e+00
9.800000000000000377e-02,2.254166999999999810e+00
9.819999999999999563e-02,2.454166999999999987e+00
9.839999999999998748e-02,2.645833000000000101e+00
9.859999999999999321e-02,2.831249999999999822e+00
9.879999999999999893e-02,3.035416999999999810e+00
9.900000000000000466e-02,3.227082999999999924e+00
9.919999999999999651e-02,3.445832999999999924e+00
9.939999999999998836e-02,3.647917000000000076e+00
9.959999999999999409e-02,3.854166999999999899e+00
9.979999999999999982e-02,4.049999999999999822e+00
